date,name,hash_name,score,tag,entry,r7,r14,r30,sig_稀缺,sig_买盘/求购,sig_溢价,sig_流动性
2026-06-16,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,202.0,-1.98,4.29,-4.95,False,True,True,False
2026-06-16,猎杀者匕首（★） | 蓝钢 (略有磨损),★ Huntsman Knife | Blue Steel (Minimal Wear),48.0,buff,957.0,2.82,1.92,6.79,False,True,True,False
2026-06-16,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,497.0,-3.62,-0.74,-7.35,True,False,True,False
2026-06-16,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,412.0,-3.64,-5.1,-4.13,False,True,True,False
2026-06-16,鲍伊猎刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),48.0,buff,517.0,-3.68,-12.96,1.55,True,False,True,False
2026-06-16,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,484.99,-3.72,-5.15,-7.83,True,False,True,False
2026-06-16,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,37.95,4.98,0.9,12.41,False,True,True,False
2026-06-16,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,588.0,0.68,-0.34,-0.26,True,False,True,False
2026-06-16,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,2518.0,-24.86,-20.07,-7.17,False,True,True,False
2026-06-16,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),48.0,buff,477.0,1.47,10.06,-0.31,True,False,True,False
2026-06-16,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),48.0,buff,779.0,6.93,8.99,6.03,False,True,True,False
2026-06-16,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,696.0,-2.01,-2.44,-6.32,True,False,True,False
2026-06-16,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,631.0,1.27,3.12,-0.95,True,False,True,False
2026-06-16,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,124.0,4.84,10.48,-6.45,False,True,True,False
2026-06-16,九头蛇手套（★） | 翡翠色调 (崭新出厂),★ Hydra Gloves | Emerald (Factory New),48.0,buff,1113.0,-3.68,11.77,-0.36,True,False,True,False
2026-06-16,P2000 | 草原落叶 (久经沙场),P2000 | Grassland Leaves (Field-Tested),48.0,buff,41.08,6.57,9.93,5.72,False,True,True,False
2026-06-16,穿肠刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Gut Knife | Scorched (Field-Tested),48.0,buff,517.0,-3.87,-9.86,-1.45,True,False,True,False
2026-06-16,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,35.88,-14.72,-13.38,-27.12,True,False,True,False
2026-06-16,折刀（★ StatTrak™） | 北方森林 (久经沙场),★ StatTrak™ Navaja Knife | Boreal Forest (Field-Tested),48.0,buff,418.0,3.35,9.57,1.2,True,False,True,False
2026-06-16,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,179.0,-3.35,-10.24,-18.99,False,True,True,False
2026-06-16,弯刀（★ StatTrak™） | 大马士革钢 (久经沙场),★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),48.0,buff,821.0,-2.68,-3.9,-6.7,True,False,True,False
2026-06-16,MP9 | 彩绘玻璃 (略有磨损),MP9 | Stained Glass (Minimal Wear),48.0,buff,817.0,-1.59,0.2,-9.3,False,True,True,False
2026-06-16,P250 | 多面体 (崭新出厂),P250 | Facets (Factory New),48.0,buff,316.0,0.0,0.0,-16.46,False,True,True,False
2026-06-16,AK-47 | 黑色层压板 (崭新出厂),AK-47 | Black Laminate (Factory New),48.0,buff,1772.0,6.83,16.4,13.74,False,True,True,False
2026-06-16,P2000 | 海之泡沫 (略有磨损),P2000 | Ocean Foam (Minimal Wear),48.0,buff,953.0,-7.14,-16.19,-17.73,False,True,True,False
2026-06-16,SCAR-20 | 撕起来 (崭新出厂),SCAR-20 | Torn (Factory New),46.4,buff,20.33,14.31,13.08,-6.49,True,False,True,False
2026-06-16,骷髅匕首（★） | 狩猎网格 (崭新出厂),★ Skeleton Knife | Safari Mesh (Factory New),45.9,buff,1457.0,10.91,9.81,9.27,False,True,True,False
2026-06-16,系绳匕首（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Paracord Knife | Scorched (Field-Tested),44.1,buff,431.99,1.62,-4.17,-8.45,False,True,True,False
2026-06-16,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),43.2,buff,162.0,-14.81,-12.14,-16.98,True,False,True,False
2026-06-16,穿肠刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Gut Knife | Night (Field-Tested),43.0,buff,475.52,3.78,0.48,3.24,False,True,True,False
2026-06-15,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,202.0,0.5,9.16,-4.95,False,True,True,False
2026-06-15,折刀（★ StatTrak™） | 北方森林 (略有磨损),★ StatTrak™ Navaja Knife | Boreal Forest (Minimal Wear),48.0,buff,456.0,19.3,-7.02,-1.64,False,False,True,False
2026-06-15,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,180.0,-7.78,-12.22,-19.44,False,True,True,False
2026-06-15,弯刀（★ StatTrak™） | 大马士革钢 (久经沙场),★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),48.0,buff,796.0,1.88,-0.88,-3.77,True,False,True,False
2026-06-15,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,34.07,16.26,24.19,25.21,False,True,True,False
2026-06-15,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,581.0,2.93,0.69,0.95,True,False,True,False
2026-06-15,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,2521.0,-17.81,-18.74,-7.28,False,True,True,False
2026-06-15,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),48.0,buff,475.0,4.0,9.89,0.11,True,False,True,False
2026-06-15,MP9 | 彩绘玻璃 (略有磨损),MP9 | Stained Glass (Minimal Wear),48.0,buff,817.0,-0.98,-1.96,-9.3,False,True,True,False
2026-06-15,P250 | 多面体 (崭新出厂),P250 | Facets (Factory New),48.0,buff,298.0,6.04,6.04,-11.41,False,True,True,False
2026-06-15,AK-47 | 黑色层压板 (崭新出厂),AK-47 | Black Laminate (Factory New),48.0,buff,1806.0,4.82,14.21,11.6,False,True,True,False
2026-06-15,P2000 | 海之泡沫 (略有磨损),P2000 | Ocean Foam (Minimal Wear),48.0,buff,944.0,-2.44,-13.77,-16.95,False,True,True,False
2026-06-15,猎杀者匕首（★） | 蓝钢 (略有磨损),★ Huntsman Knife | Blue Steel (Minimal Wear),48.0,buff,957.0,1.99,-2.82,6.79,False,True,True,False
2026-06-15,P2000 | 草原落叶 (久经沙场),P2000 | Grassland Leaves (Field-Tested),48.0,buff,41.48,0.17,9.38,4.7,False,True,True,False
2026-06-15,穿肠刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Gut Knife | Scorched (Field-Tested),48.0,buff,518.0,-4.05,-6.85,-1.64,True,False,True,False
2026-06-15,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,26.85,32.44,13.84,-2.61,False,True,True,False
2026-06-15,折刀（★ StatTrak™） | 北方森林 (久经沙场),★ StatTrak™ Navaja Knife | Boreal Forest (Field-Tested),48.0,buff,418.0,4.78,10.29,1.2,True,False,True,False
2026-06-15,鲍伊猎刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),48.0,buff,517.0,-1.35,-14.41,1.55,True,False,True,False
2026-06-15,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,670.0,-1.04,-2.99,34.93,False,True,True,False
2026-06-15,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,484.99,-1.65,-5.57,-7.83,True,False,True,False
2026-06-15,格洛克18型 | 合成叶 (久经沙场),Glock-18 | Synth Leaf (Field-Tested),48.0,buff,1859.0,13.88,7.1,7.91,False,True,True,False
2026-06-15,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,684.0,0.73,-0.73,-4.68,True,False,True,False
2026-06-15,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,636.0,-0.16,-1.49,-1.73,False,True,True,False
2026-06-15,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,149.0,-16.78,-7.38,-22.15,False,True,True,False
2026-06-15,九头蛇手套（★） | 翡翠色调 (崭新出厂),★ Hydra Gloves | Emerald (Factory New),48.0,buff,1125.0,47.29,24.27,-1.42,True,False,True,False
2026-06-15,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),46.4,buff,780.0,6.79,8.85,5.9,False,True,True,False
2026-06-15,骷髅匕首（★） | 狩猎网格 (崭新出厂),★ Skeleton Knife | Safari Mesh (Factory New),45.9,buff,1457.0,12.01,9.81,9.27,False,True,True,False
2026-06-15,穿肠刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Gut Knife | Night (Field-Tested),45.3,buff,466.46,4.18,2.48,5.25,False,True,True,False
2026-06-15,系绳匕首（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Paracord Knife | Scorched (Field-Tested),44.3,buff,430.99,-2.09,-4.64,-8.23,False,True,True,False
2026-06-15,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),42.8,buff,439.0,-5.24,-6.38,-5.69,False,True,True,False
2026-06-17,XM1014 | 辐射警告 (略有磨损),XM1014 | Fallout Warning (Minimal Wear),48.0,buff,189.0,0.0,0.88,8.47,False,True,True,False
2026-06-17,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,399.0,3.01,2.67,3.76,False,True,True,False
2026-06-17,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,33.98,-12.42,-12.01,-23.04,True,False,True,False
2026-06-17,M4A4 | 渐变斑纹 (久经沙场),M4A4 | Faded Zebra (Field-Tested),48.0,buff,61.07,-12.33,-14.58,-17.37,False,True,True,False
2026-06-17,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,486.0,-1.44,2.26,-5.25,True,False,True,False
2026-06-17,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,374.0,6.15,4.36,5.61,False,True,True,False
2026-06-17,弯刀（★ StatTrak™） | 大马士革钢 (久经沙场),★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),48.0,buff,813.0,1.11,-2.95,-5.78,True,False,True,False
2026-06-17,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,2521.0,-21.78,-5.18,-7.28,False,True,True,False
2026-06-17,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),48.0,buff,473.0,-0.42,10.99,0.53,True,False,True,False
2026-06-17,MP9 | 彩绘玻璃 (略有磨损),MP9 | Stained Glass (Minimal Wear),48.0,buff,809.0,-0.37,-1.69,-8.41,False,True,True,False
2026-06-17,P250 | 多面体 (崭新出厂),P250 | Facets (Factory New),48.0,buff,316.0,0.0,0.0,-16.46,False,False,True,False
2026-06-17,AK-47 | 黑色层压板 (崭新出厂),AK-47 | Black Laminate (Factory New),48.0,buff,1772.0,6.83,24.15,13.74,False,True,True,False
2026-06-17,P2000 | 海之泡沫 (略有磨损),P2000 | Ocean Foam (Minimal Wear),48.0,buff,911.0,-3.62,-14.38,-13.94,False,True,True,False
2026-06-17,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,200.0,1.0,2.5,-4.0,False,True,True,False
2026-06-17,猎杀者匕首（★） | 蓝钢 (略有磨损),★ Huntsman Knife | Blue Steel (Minimal Wear),48.0,buff,957.0,2.82,0.98,6.79,False,True,True,False
2026-06-17,穿肠刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Gut Knife | Scorched (Field-Tested),48.0,buff,507.0,-9.47,-2.17,0.49,True,False,True,False
2026-06-17,鲍伊猎刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),48.0,buff,517.0,-3.68,-7.41,1.55,True,False,True,False
2026-06-17,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,174.0,-5.75,-6.51,-16.67,False,True,True,False
2026-06-17,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,663.0,-1.06,-1.96,36.35,False,True,True,False
2026-06-17,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,480.99,-0.64,-1.87,-7.07,False,True,True,False
2026-06-17,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,39.61,-1.87,1.48,7.7,False,True,True,False
2026-06-17,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,598.0,-1.0,-2.9,-1.92,True,False,True,False
2026-06-17,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),48.0,buff,833.0,0.0,-7.84,-0.84,False,True,True,False
2026-06-17,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,689.0,-1.02,-2.08,-5.37,True,False,True,False
2026-06-17,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,631.0,0.32,6.02,-0.95,False,True,True,False
2026-06-17,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,124.0,4.84,9.14,-6.45,False,True,True,False
2026-06-17,九头蛇手套（★） | 翡翠色调 (崭新出厂),★ Hydra Gloves | Emerald (Factory New),48.0,buff,1059.0,0.85,44.57,4.72,True,False,True,False
2026-06-17,骷髅匕首（★） | 狩猎网格 (崭新出厂),★ Skeleton Knife | Safari Mesh (Factory New),46.6,buff,1442.0,12.07,10.22,10.4,False,True,True,False
2026-06-17,系绳匕首（★ StatTrak™） | 蓝钢 (久经沙场),★ StatTrak™ Paracord Knife | Blue Steel (Field-Tested),45.8,buff,749.0,-2.27,-7.21,-10.95,True,False,True,False
2026-06-17,系绳匕首（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Paracord Knife | Scorched (Field-Tested),45.2,buff,427.99,-1.17,-3.11,-7.59,False,True,True,False
2026-06-18,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,200.0,1.0,2.5,-8.67,False,True,True,False
2026-06-18,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,397.0,3.53,-3.02,4.11,False,True,True,False
2026-06-18,猎杀者匕首（★） | 蓝钢 (崭新出厂),★ Huntsman Knife | Blue Steel (Factory New),48.0,buff,2645.0,21.06,4.86,,False,False,True,False
2026-06-18,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,31.14,-7.32,-9.34,-16.05,False,True,True,False
2026-06-18,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,483.0,-0.83,0.93,-3.73,True,False,True,False
2026-06-18,鲍伊猎刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),48.0,buff,515.0,-3.3,-7.14,-0.78,True,False,True,False
2026-06-18,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,181.0,-11.6,-11.05,-24.13,False,True,True,False
2026-06-18,弯刀（★ StatTrak™） | 大马士革钢 (久经沙场),★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),48.0,buff,813.0,1.11,-2.95,-5.78,True,False,True,False
2026-06-18,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,663.0,-1.06,-1.96,37.56,False,True,True,False
2026-06-18,内格夫 | 基础建设 (久经沙场),Negev | Infrastructure (Field-Tested),48.0,buff,48.58,6.24,-9.28,-14.49,False,True,True,False
2026-06-18,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,476.99,1.18,-3.77,-7.55,False,True,True,False
2026-06-18,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,39.61,-1.87,0.25,58.08,False,True,True,False
2026-06-18,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,598.0,-1.0,-3.3,1.95,True,False,True,False
2026-06-18,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),48.0,buff,833.0,6.12,-0.27,-7.68,False,True,True,False
2026-06-18,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,689.0,-1.02,-1.96,-5.66,True,False,True,False
2026-06-18,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,631.0,-0.48,5.43,0.63,True,False,True,False
2026-06-18,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,124.0,10.48,3.63,-12.9,False,False,True,False
2026-06-18,猎杀者匕首（★） | 蓝钢 (略有磨损),★ Huntsman Knife | Blue Steel (Minimal Wear),48.0,buff,956.0,1.67,8.42,6.9,False,True,True,False
2026-06-18,P2000 | 草原落叶 (久经沙场),P2000 | Grassland Leaves (Field-Tested),48.0,buff,41.89,8.47,7.93,3.56,False,True,True,False
2026-06-18,穿肠刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Gut Knife | Scorched (Field-Tested),48.0,buff,502.0,-1.39,-1.2,0.86,False,True,True,False
2026-06-18,M4A4 | 渐变斑纹 (久经沙场),M4A4 | Faded Zebra (Field-Tested),48.0,buff,61.36,-6.84,-16.9,-21.01,False,True,True,False
2026-06-18,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,373.0,10.99,3.48,4.74,False,True,True,False
2026-06-18,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,2508.0,-22.97,26.23,-10.96,False,True,True,False
2026-06-18,MP9 | 彩绘玻璃 (略有磨损),MP9 | Stained Glass (Minimal Wear),48.0,buff,808.0,-2.85,-1.02,-6.19,False,True,True,False
2026-06-18,P2000 | 海之泡沫 (略有磨损),P2000 | Ocean Foam (Minimal Wear),48.0,buff,875.0,4.57,-6.03,-10.4,False,True,True,False
2026-06-18,熊刀（★ StatTrak™） | 虎牙 (略有磨损),★ StatTrak™ Ursus Knife | Tiger Tooth (Minimal Wear),47.5,buff,1678.0,0.0,0.0,0.0,False,True,True,False
2026-06-18,折叠刀（★ StatTrak™） | 森林 DDPAT (略有磨损),★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear),47.3,buff,1001.0,-10.49,-10.49,16.28,False,False,True,False
2026-06-18,折刀（★ StatTrak™） | 北方森林 (略有磨损),★ StatTrak™ Navaja Knife | Boreal Forest (Minimal Wear),46.2,buff,469.0,-9.81,0.64,-4.58,False,False,True,False
2026-06-18,系绳匕首（★ StatTrak™） | 蓝钢 (久经沙场),★ StatTrak™ Paracord Knife | Blue Steel (Field-Tested),45.4,buff,751.0,-2.53,-7.46,-9.46,True,False,True,False
2026-06-18,穿肠刀（★ StatTrak™） | 致命紫罗兰 (久经沙场),★ StatTrak™ Gut Knife | Ultraviolet (Field-Tested),45.4,buff,494.0,-3.44,6.28,-3.74,True,False,True,False
2026-06-19,MP9 | 赤红新星 (略有磨损),MP9 | Hot Rod (Minimal Wear),48.0,buff,1288.0,17.9,27.89,2.56,False,True,True,False
2026-06-19,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,397.0,3.53,3.15,4.11,False,True,True,False
2026-06-19,猎杀者匕首（★） | 蓝钢 (崭新出厂),★ Huntsman Knife | Blue Steel (Factory New),48.0,buff,2645.0,21.06,3.27,,False,False,True,False
2026-06-19,P2000 | 草原落叶 (久经沙场),P2000 | Grassland Leaves (Field-Tested),48.0,buff,41.27,10.1,7.41,5.12,False,True,True,False
2026-06-19,穿肠刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Gut Knife | Scorched (Field-Tested),48.0,buff,480.0,3.12,3.33,5.49,False,True,True,False
2026-06-19,双持贝瑞塔 | 报应 (略有磨损),Dual Berettas | Retribution (Minimal Wear),48.0,buff,30.95,-6.75,-5.6,-15.53,False,True,True,False
2026-06-19,R8左轮手枪 | 渐变琥珀 (崭新出厂),R8 Revolver | Amber Fade (Factory New),48.0,buff,65.84,27.29,10.95,-11.92,False,True,True,False
2026-06-19,M4A4 | 渐变斑纹 (久经沙场),M4A4 | Faded Zebra (Field-Tested),48.0,buff,55.49,3.01,-8.24,-12.66,False,True,True,False
2026-06-19,P250 | 狂野飞溅 (久经沙场),P250 | Splash (Field-Tested),48.0,buff,150.0,-9.33,-6.0,-9.56,False,True,True,False
2026-06-19,MAC-10 | 绯红镂刻 (久经沙场),MAC-10 | Red Filigree (Field-Tested),48.0,buff,663.0,-1.06,-3.7,37.56,False,True,True,False
2026-06-19,双持贝瑞塔 | 报应 (崭新出厂),Dual Berettas | Retribution (Factory New),48.0,buff,39.61,-1.87,-0.14,58.08,False,True,True,False
2026-06-19,弯刀（★ StatTrak™） | 枯焦之色 (久经沙场),★ StatTrak™ Falchion Knife | Scorched (Field-Tested),48.0,buff,598.0,-1.0,-2.3,1.95,True,False,True,False
2026-06-19,P90 | 星辰巨蟒 (略有磨损),P90 | Astral Jörmungandr (Minimal Wear),48.0,buff,2339.0,-17.4,54.71,-4.53,False,True,True,False
2026-06-19,M4A4 | 现代猎手 (略有磨损),M4A4 | Modern Hunter (Minimal Wear),48.0,buff,833.0,6.12,0.72,-7.68,False,True,True,False
2026-06-19,穿肠刀（★ StatTrak™） | 深红之网 (久经沙场),★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),48.0,buff,689.0,-1.02,0.51,-5.66,False,True,True,False
2026-06-19,鲍伊猎刀（★ StatTrak™） | 噩梦之夜 (久经沙场),★ StatTrak™ Bowie Knife | Night (Field-Tested),48.0,buff,651.0,-3.53,0.65,-2.46,False,True,True,False
2026-06-19,AUG | 璞玉 (久经沙场),AUG | Carved Jade (Field-Tested),48.0,buff,124.0,10.48,3.23,-12.9,False,True,True,False
2026-06-19,FN57 | 氮化处理 (久经沙场),Five-SeveN | Nitro (Field-Tested),48.0,buff,203.0,-0.49,0.99,-10.02,False,True,True,False
2026-06-19,XM1014 | 辐射警告 (略有磨损),XM1014 | Fallout Warning (Minimal Wear),48.0,buff,189.0,3.7,8.99,-2.91,False,True,True,False
2026-06-19,猎杀者匕首（★） | 蓝钢 (略有磨损),★ Huntsman Knife | Blue Steel (Minimal Wear),48.0,buff,955.0,1.78,4.37,7.02,False,True,True,False
2026-06-19,鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),48.0,buff,493.0,-2.84,0.51,-5.68,True,False,True,False
2026-06-19,折刀（★ StatTrak™） | 夜色 (久经沙场),★ StatTrak™ Navaja Knife | Night Stripe (Field-Tested),48.0,buff,412.0,0.49,-10.38,-5.18,True,False,True,False
2026-06-19,鲍伊猎刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Bowie Knife | Safari Mesh (Field-Tested),48.0,buff,513.0,-2.92,-8.58,-0.39,False,True,True,False
2026-06-19,Tec-9 | 骨化之色 (略有磨损),Tec-9 | Ossified (Minimal Wear),48.0,buff,178.0,-10.11,-10.96,-22.85,False,True,True,False
2026-06-19,弯刀（★ StatTrak™） | 大马士革钢 (久经沙场),★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),48.0,buff,813.0,1.11,-3.08,-5.78,True,False,True,False
2026-06-19,内格夫 | 基础建设 (久经沙场),Negev | Infrastructure (Field-Tested),48.0,buff,46.0,12.2,-7.24,-9.7,False,True,True,False
2026-06-19,弯刀（★ StatTrak™） | 狩猎网格 (久经沙场),★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),48.0,buff,476.99,1.18,-1.41,-7.55,False,True,True,False
2026-06-19,MP9 | 彩绘玻璃 (略有磨损),MP9 | Stained Glass (Minimal Wear),48.0,buff,809.0,-2.97,1.24,-6.3,False,True,True,False
2026-06-19,P250 | 多面体 (崭新出厂),P250 | Facets (Factory New),48.0,buff,316.0,0.0,0.47,-17.09,False,True,True,False
2026-06-19,P2000 | 海之泡沫 (略有磨损),P2000 | Ocean Foam (Minimal Wear),48.0,buff,949.0,-3.58,-14.65,-17.39,False,True,True,False
2026-06-20,求生匕首（★ StatTrak™） | 狩猎网格 (略有磨损),★ StatTrak™ Survival Knife | Safari Mesh (Minimal Wear),48.0,buff,396.0,3.79,3.91,5.05,False,True,True,False
2026-06-20,折刀（★） | 虎牙 (略有磨损),★ Navaja Knife | Tiger Tooth (Minimal Wear),48.0,buff,564.99,0.0,12.39,5.84,False,True,True,False
2026-06-20,P2000 | 草原落叶 (久经沙场),P2000 | Grassland Leaves (Field-Tested),48.0,buff,41.55,12.69,3.85,4.33,False,True,True,False
2026-06-20,鲍伊猎刀（★ StatTrak™） | 森林 DDPAT (久经沙场),★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),48.0,buff,550.0,-0.61,-10.36,-2.91,True,False,True,False
